gotu	covered_length	total_length	coverage_ratio	strain
G000786655	2344178	3067361	0.7642328372826022	 Kocuria marina
G000159115	2337207	2437926	0.9586866049256623	 Corynebacterium accolens
G001591005	2333555	4055752	0.5753692533468516	 Sphingomonas sanguinis
G002285125	2325190	2483425	0.9362835600028186	 Corynebacterium hadale
G001553955	2321788	2649217	0.8764053680766808	 Moraxella osloensis
G003130255	2312219	2457270	0.940970670703667	 Aggregatibacter kilianii
G000813705	2304164	2455289	0.9384492008883679	 Morococcus cerebrosus
G000367205	2295460	2526138	0.9086835319368934	 Cutibacterium avidum
G013358205	2291626	5630578	0.4069965818784501	 Phocaeicola sartorii
G000023205	2283787	2501097	0.9131141255217211	 Micrococcus luteus
G900637825	2282109	2373440	0.9615195665363354	 Corynebacterium segmentosum
G900475555	2280818	2495693	0.9139016697967258	 Micrococcus luteus
G000143825	2276599	2349953	0.9687849076130459	 Corynebacterium genitalium
G016907475	2274094	4854892	0.4684128915741071	 Nocardioides cavernae
G001679175	2271123	2596448	0.8747038261501867	 Moraxella osloensis
G014779675	2269673	4848474	0.4681211036709695	 Nocardioides cavernae
G000160655	2267489	2642994	0.8579243842399945	 Cardiobacterium hominis
G016654005	2261935	3752577	0.6027684441918181	 Brevundimonas nasdae
G900453895	2259529	2406536	0.9389134423918861	 Neisseria elongata
G002902465	2258468	2425690	0.9310620895497775	 Staphylococcus hominis
G000006765	2251735	6264404	0.3594491989980212	 Pseudomonas aeruginosa
G003351545	2250538	2397276	0.9387896929681856	 Neisseria elongata
G014055025	2246128	2492712	0.9010780226516341	 Neisseria bacilliformis
G000747315	2237341	2328298	0.9609341244119095	 Corynebacterium ureicelerivorans
G004345805	2236707	4432448	0.5046211484037715	 Flavonifractor plautii
G001045685	2234476	6317050	0.35372143642997916	 Pseudomonas aeruginosa
G001457615	2234014	6316979	0.3536522758742747	 Pseudomonas aeruginosa
G000312305	2224655	4082135	0.5449734023984998	 Prevotella conceptionensis
G008801675	2223006	6425153	0.3459849127328174	 Pseudomonas aeruginosa
G004166975	2220173	4586925	0.48402208451195516	 Parabacteroides merdae
G900113545	2214756	2361167	0.9379921030575135	 Neisseria elongata
G008868275	2214471	2413364	0.9175868207199577	 Micrococcus luteus
G012987025	2213894	6291623	0.35187963423746144	 Pseudomonas aeruginosa
G016028755	2213559	2435828	0.9087501252140956	 Moraxella osloensis
G900167195	2213063	6285172	0.35210858191311234	 Pseudomonas aeruginosa
G001042925	2212634	6291623	0.3516793679468716	 Pseudomonas aeruginosa
G000196575	2207052	2408871	0.9162184276368474	 Bifidobacterium longum
G000959545	2199020	7528638	0.2920873602901348	 Burkholderia ambifaria
G016728665	2191355	2480127	0.8835656399853717	 Corynebacterium propinquum
G000194925	2190654	2470815	0.8866119074070702	 Neisseria bacilliformis
G003812505	2190001	2257471	0.9701125728746903	 Staphylococcus hominis
G019334765	2189312	2291167	0.955544488900198	 Neisseria sicca
G900458635	2188606	2257130	0.9696410928923013	 Staphylococcus hominis
G001487165	2183271	3717423	0.5873076590960996	 Blautia massiliensis
G019334725	2182233	2284668	0.9551641638960234	 Neisseria perflava
G000175615	2182064	2255638	0.9673821774593263	 Rothia mucilaginosa
G015351335	2178289	2333150	0.933625784883098	 Corynebacterium afermentans
G007641235	2177925	2362885	0.9217228091929992	 Corynebacterium sanguinis
G001591365	2174859	6664568	0.3263315791811262	 Variovorax paradoxus
G000375525	2173680	2459055	0.8839493219956447	 Corynebacterium propinquum
G016889425	2172541	2474943	0.8778145597696594	 Corynebacterium amycolatum
G900186975	2166361	2175244	0.9959163201921256	 Cutibacterium granulosum
G003641245	2163765	2738835	0.7900311628849492	 Corynebacterium xerosis
G001591705	2163296	2346513	0.9219194609192448	 Lactococcus cremoris
G900475505	2161339	2296927	0.9409698262069278	 Streptococcus sanguinis
G000191105	2161053	2298449	0.9402222977320793	 Streptococcus sanguinis
G001700755	2156524	2166374	0.9954532319904135	 Cutibacterium granulosum
G002849795	2155438	3913026	0.5508366159591068	 Prevotella jejuni
G000403725	2151625	2260046	0.9520270826346012	 Corynebacterium ihumii
G001593525	2149702	2304787	0.9327117863819954	 Streptococcus sanguinis
G014335175	2148940	2451566	0.8765580857296927	 Corynebacterium amycolatum
G016728725	2148764	2476115	0.867796528028787	 Corynebacterium amycolatum
G002901845	2144374	2205108	0.972457584843917	 Staphylococcus hominis
G013305055	2143264	3439387	0.6231529048635701	 Blautia massiliensis
G000194945	2142224	2280603	0.9393235034769313	 Streptococcus sanguinis
G900446695	2141196	3053618	0.7011996916444689	 Capnocytophaga sputigena
G001622295	2136166	2372595	0.9003500386707382	 Lactococcus cremoris
G900104835	2133727	2449119	0.8712222640059548	 Bifidobacterium longum
G000818035	2132566	2256647	0.9450153258351882	 Neisseria elongata
G900475815	2127566	2249415	0.9458308048981624	 Neisseria elongata
G001678905	2124938	2392314	0.8882354072249713	 Dermabacter vaginalis
G005121165	2120681	3576111	0.5930131922638867	 Dysosmobacter welbionis
G001552415	2115362	2686479	0.7874105846351303	 Corynebacterium xerosis
G000463665	2115192	2135654	0.9904188599838738	 Cutibacterium granulosum
G016623605	2107480	2503146	0.8419325121267397	 Kingella bonacorsii
G900453305	2107166	2501779	0.8422670427723632	 Moraxella atlantae
G017132775	2106639	2403825	0.8763695360519173	 Bifidobacterium longum
G002441765	2105190	2327700	0.9044077845083129	 Lactococcus cremoris
G016907735	2100943	2410104	0.8717229629924683	 Brevibacterium paucivorans
G902830815	2100887	7155239	0.29361520977845745	 Burkholderia diffusa
G000988235	2096894	2752932	0.7616948039399447	 Corynebacterium xerosis
G005221305	2095224	2195659	0.9542574689421263	 Neisseria subflava
G900156665	2094667	2248676	0.931511253733308	 Corynebacterium appendicis
G002302495	2091067	2855148	0.7323848010681058	 Capnocytophaga sputigena
G902829835	2090014	7307461	0.2860109687892963	 Burkholderia ambifaria
G000614185	2089214	5293553	0.39467140500907427	 Phocaeicola sartorii
G900637335	2087776	2385160	0.8753190561639471	 Bifidobacterium longum
G000196555	2087624	2385164	0.875253860950442	 Bifidobacterium longum
G000741245	2087312	2384843	0.8752408439465407	 Bifidobacterium longum
G012396315	2082582	2186144	0.9526280062063616	 Corynebacterium mucifaciens
G013009345	2077287	3802096	0.5463531168071506	 Acinetobacter geminorum
G902498995	2072362	7609617	0.2723345997571231	 Burkholderia anthina
G000205025	2071533	2833536	0.7310770006098387	 Parasutterella excrementihominis
G900458815	2071207	2366457	0.8752354257863126	 Staphylococcus saccharolyticus
G900455635	2068311	4884755	0.4234216455072977	 Pseudomonas oleovorans
G000296405	2067814	2118385	0.9761275688791226	 Corynebacterium otitidis
G900105335	2067482	3552313	0.5820100875119957	 Microbacterium paraoxydans
G000969835	2063304	6486877	0.3180735506469446	 Parabacteroides goldsteinii
G902830395	2062253	7628012	0.2703526161206878	 Burkholderia anthina
G902858935	2062252	2185075	0.9437900300905003	 Streptococcus salivarius
G000203915	2062247	7528627	0.27392072950353363	 Burkholderia ambifaria
G016836765	2059527	7098055	0.29015371112227223	 Burkholderia diffusa
G004291115	2056653	2352586	0.8742094869220509	 Staphylococcus saccharolyticus
G000297795	2052839	2155479	0.9523818139726715	 Corynebacterium otitidis
G014647755	2051542	2166955	0.9467395492753656	 Porphyromonas pasteri
G016127715	2051392	2346516	0.8742288567390974	 Staphylococcus saccharolyticus
G008802145	2050712	7122207	0.28793209745237675	 Burkholderia diffusa
G900458595	2050218	2569528	0.7978967343418714	 Staphylococcus haemolyticus
G006094395	2049254	2572067	0.7967342996897048	 Staphylococcus haemolyticus
G003968885	2047229	2351911	0.8704534312735474	 Staphylococcus saccharolyticus
G001611955	2046175	2560166	0.7992352839620556	 Staphylococcus haemolyticus
G016907455	2044977	3647194	0.5606987179733242	 Brachybacterium muris
G000723465	2043868	2968520	0.6885141417271906	 Ruminococcus bicirculans
G000429245	2034734	2498463	0.8143942896092518	 Schaalia georgiae
G016027055	2034700	3617515	0.5624579303748568	 Acinetobacter johnsonii
G000741415	2032342	2304893	0.8817511268418968	 Bifidobacterium adolescentis
G902499115	2031284	7079116	0.2869403467890624	 Burkholderia diffusa
G001431595	2031146	3945020	0.5148632960035691	 Stenotrophomonas acidaminiphila
G001552495	2029881	3472558	0.584549199754187	 Microbacterium paraoxydans
G003863415	2027382	6697868	0.30269064723282096	 Variovorax beijingensis
G000378085	2026201	3509189	0.5773986525091696	 Prevotella loescheii
G900636435	2025472	2206150	0.9181025768873377	 Streptococcus salivarius
G014054985	2023390	2420552	0.8359208973820847	 Kingella oralis
G000368045	2019609	3608603	0.5596650559787264	 Acinetobacter johnsonii
G000771705	2019213	2292760	0.8806909576231267	 Bifidobacterium adolescentis
G003951285	2019043	6766652	0.29838138565423494	 Variovorax beijingensis
G000468015	2014971	3100987	0.6497837623956502	 Ruminococcus callidus
G902810435	2012864	2146482	0.9377502350357468	 Veillonella parvula
G000785515	2009966	2188923	0.9182442689852498	 Streptococcus salivarius
G000177435	2009670	2163833	0.9287546682206991	 Veillonella parvula
G019046945	2007462	2187618	0.9176474137623661	 Streptococcus gordonii
G900475015	2007338	2187611	0.9175936672470563	 Streptococcus gordonii
G000160435	2005397	2406755	0.8332368687298873	 Kingella oralis
G016127215	2004965	2141704	0.936154109064558	 Haemophilus parainfluenzae
G900450845	2004233	2148373	0.9329073675753699	 Haemophilus parainfluenzae
G001591265	1999780	2378141	0.8409005185142513	 Moraxella atlantae
G000613485	1999616	3476175	0.5752345609757852	 Prevotella loescheii
G000368805	1999580	3540638	0.5647513244788086	 Acinetobacter johnsonii
G901544385	1995935	2185555	0.9132394288864842	 Streptococcus gordonii
G000746485	1994367	2136444	0.9334983739335082	 Haemophilus parainfluenzae
G900157005	1992474	2337684	0.8523282017586638	 Mucispirillum schaedleri
G014385295	1991840	2257939	0.882149606344547	 Bifidobacterium faecale
G000698925	1990958	3476112	0.5727542725896059	 Prevotella loescheii
G019972895	1985123	2167113	0.9160219148701522	 Streptococcus salivarius
G001553855	1983025	2167563	0.9148638355609503	 Streptococcus gordonii
G000297075	1980036	4686340	0.4225122376950883	 Pseudomonas oleovorans
G900636915	1978159	2337153	0.8463968768839695	 Aggregatibacter aphrophilus
G010508875	1977143	3985392	0.4960974980629258	 Flavonifractor plautii
G900143035	1976196	2163323	0.9135002031596761	 Streptococcus salivarius
G900461335	1974826	2463691	0.8015721127365404	 Collinsella aerofaciens
G016904155	1973528	3373067	0.5850841385599516	 Coprococcus comes
G001469295	1973291	2164236	0.9117725608482624	 Streptococcus gordonii
G000191405	1971828	2124937	0.9279465697100667	 Haemophilus parainfluenzae
G900458255	1970495	2694264	0.7313667109088048	 Staphylococcus cohnii
G900478045	1970289	2695970	0.7308274943712282	 Corynebacterium minutissimum
G016027615	1970276	2695961	0.7308251120843365	 Corynebacterium minutissimum
G000577555	1968891	2476985	0.7948740101373242	 Corynebacterium jeddahense
G010509075	1968280	2455368	0.8016232190042388	 Collinsella aerofaciens
G902832925	1960772	7555308	0.2595224443530297	 Burkholderia pseudomultivorans
G000430525	1959868	2801866	0.6994866992211619	 Prevotella corporis
G002027585	1957766	2351167	0.8326784103383553	 Moraxella atlantae
G000169035	1956549	2440349	0.8017496677729292	 Collinsella aerofaciens
G900186885	1956458	2132142	0.9176021109288218	 Veillonella parvula
G000024945	1956370	2132142	0.9175608378804039	 Veillonella parvula
G000023145	1950544	2446804	0.7971803217585062	 Corynebacterium kroppenstedtii
G016889365	1950308	2446807	0.7970828921120464	 Corynebacterium kroppenstedtii
G002901805	1949127	2474219	0.7877746472725333	 Staphylococcus haemolyticus
G900187995	1948773	3648758	0.5340921486160496	 Prevotella jejuni
G000613365	1947191	2781586	0.7000290481761124	 Prevotella corporis
G003288115	1945741	2290452	0.8495008845415665	 Ligilactobacillus murinus
G001552395	1943426	2664275	0.7294389655722476	 Corynebacterium minutissimum
G900453805	1938561	2291848	0.8458505974218186	 Neisseria flavescens
G000949655	1937988	3472014	0.5581740165794262	 Acinetobacter johnsonii
G000805675	1937863	2664141	0.7273875519351266	 Corynebacterium minutissimum
G003571725	1936881	2541649	0.7620568379032667	 Staphylococcus warneri
G000468955	1936099	2427048	0.7977176388765282	 Lactococcus cremoris
G002441825	1934455	2612620	0.7404272339643729	 Lactococcus cremoris
G002959775	1932337	2187386	0.8834000949078032	 Veillonella rogosae
G000226495	1930245	2268153	0.8510206322060284	 Aggregatibacter aphrophilus
G016127995	1930072	2033037	0.9493540943917892	 Schaalia meyeri
G900455615	1921067	5049106	0.3804766626012605	 Pseudomonas oleovorans
G900105015	1918855	2026687	0.9467939548632818	 Schaalia meyeri
G006385165	1918310	2189519	0.876133068495866	 Streptococcus symci
G005221285	1917539	2231882	0.859157876626094	 Neisseria flavescens
G002091775	1909296	4706474	0.4056743965864892	 Pseudomonas oleovorans
G002902365	1908671	2639235	0.7231910004224709	 Staphylococcus cohnii
G000226135	1908629	6115550	0.3120944150566997	 Bacteroides faecis
G002443115	1908334	2398786	0.7955415781149298	 Dermabacter jinjuensis
G902381725	1905503	2377736	0.8013938469199272	 Dermabacter jinjuensis
G001746855	1904447	2141493	0.8893080668486892	 Pauljensenia hongkongensis
G900636385	1898314	2427576	0.7819792253671976	 Staphylococcus warneri
G004354485	1897836	2629440	0.7217643300474625	 Lactococcus lactis
G900445615	1897257	2206113	0.8599999184085312	 Bifidobacterium adolescentis
G001457555	1890741	2455080	0.7701341707805855	 Fusobacterium nucleatum
G000425825	1890231	2110322	0.89570738493936	 Jeotgalicoccus marinus
G900476055	1889984	2161464	0.8743999437418343	 Streptococcus australis
G016697365	1889048	3802913	0.4967371065286006	 Acutalibacter muris
G002201475	1889048	3802913	0.4967371065286006	 Acutalibacter muris
G020736445	1888306	2374337	0.7952982243043005	 Dermabacter jinjuensis
G001570785	1885540	2155810	0.8746318089256474	 Dermabacter hominis
G000239295	1875888	3824944	0.4904354155250378	 Flavonifractor plautii
G000234135	1874287	2113642	0.8867570761746786	 Selenomonas noxia
G000153625	1873433	2441652	0.767280922916124	 Fusobacterium nucleatum
G002901765	1869323	2401790	0.7783040981934307	 Staphylococcus warneri
G009806405	1867142	3037430	0.6147111209147207	 Dietzia lutea
G000222745	1864514	2132318	0.8744071006294558	 Streptococcus australis
G900604955	1863150	1867701	0.997563314470571	 Neoactinobaculum massilliense
G003030905	1863062	2192428	0.8497711213321486	 Bifidobacterium adolescentis
G016028835	1859951	2577221	0.721688594032099	 Lactococcus lactis
G902833055	1859127	6981207	0.26630452298578167	 Burkholderia territorii
G900445025	1855057	2454926	0.7556468097205374	 Schaalia odontolytica
G000186465	1843876	2130053	0.8656479439713471	 Streptococcus australis
G002925905	1842607	6193629	0.2975003830549101	 Klebsiella michiganensis
G001705425	1842378	6304057	0.2922527508872461	 Mesorhizobium hungaricum
G902832795	1842126	7085386	0.25998950515892855	 Burkholderia latens
G003054025	1841180	2637673	0.6980319395163843	 Capnocytophaga leadbetteri
G001071155	1840444	2197474	0.837527087920039	 Streptococcus parasanguinis
G000172175	1840336	6052736	0.3040502675153848	 Bacteroides intestinalis
G900106755	1840152	5960874	0.30870506573364914	 Bacteroides faecis
G008727715	1839402	6024810	0.30530456562115654	 Mesorhizobium terrae
G003052605	1838929	5202491	0.35347086616776463	 Pseudomonas indoloxydans
G902499035	1837912	6909990	0.26597896668446697	 Burkholderia territorii
G004125815	1837513	1962830	0.9361549395515658	 Streptococcus australis
G000160555	1830491	2055393	0.8905795631297762	 Selenomonas noxia
G001514475	1828580	2548403	0.7175395728226658	 Lactococcus lactis
G000835975	1825468	2547532	0.7165633248179022	 Lactococcus lactis
G002091815	1823962	4873207	0.3742837109115209	 Pseudomonas oleovorans
G001456385	1823771	2550691	0.7150105598835766	 Lactococcus lactis
G006385785	1823598	2023463	0.9012262640829113	 Streptococcus shenyangsis
G002197815	1819558	4855019	0.3747787598771498	 Pseudomonas oleovorans
G017132755	1815019	2340054	0.7756312461165427	 Bifidobacterium longum
G003047065	1812155	2009973	0.9015817625410889	 Lactobacillus acidophilus
G900099625	1807174	2515221	0.7184951143458169	 Lactococcus lactis
G000389675	1804435	1991579	0.9060323492063332	 Lactobacillus acidophilus
G900128465	1803764	2300705	0.7840049028449975	 Actinomyces bouchesdurhonensis
G900637025	1803462	1931548	0.9336873844191291	 Streptococcus oralis
G016127555	1803424	1931547	0.9336681944576032	 Streptococcus oralis
G000010425	1801471	2089645	0.862094279171821	 Bifidobacterium adolescentis
G001586235	1795405	2598702	0.6908852958130636	 Corynebacterium simulans
G014109845	1794631	3848247	0.46635026285994635	 Stenotrophomonas acidaminiphila
