gotu	covered_length	total_length	coverage_ratio	strain
G000164695	2389887	2506025	0.9536564878642472	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Actinomycetales; f__ Micrococcaceae; g__ Rothia; s__ Rothia dentocariosa
G000154465	2382411	2550898	0.9339499266532806	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Bacteroidales; f__ Rikenellaceae; g__ Alistipes; s__ Alistipes putredinis
G001814805	2381456	2409165	0.98849850466863	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Staphylococcales; f__ Staphylococcaceae; g__ Staphylococcus; s__ Staphylococcus epidermidis
G001914135	2377315	2403246	0.9892100101279686	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Staphylococcales; f__ Staphylococcaceae; g__ Staphylococcus; s__ Staphylococcus epidermidis
G000515315	2373730	3715967	0.6387920021894705	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Chitinophagales; f__ Chitinophagaceae; g__ Sediminibacterium; s__ Sediminibacterium sp000515315
G001028645	2370061	2503285	0.9467803306455318	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Staphylococcales; f__ Staphylococcaceae; g__ Staphylococcus; s__ Staphylococcus capitis
G000219275	2363434	3184320	0.7422099537734901	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Pseudomonadales; f__ Moraxellaceae; g__ Acinetobacter; s__ Acinetobacter johnsonii
G000980515	2351532	2771585	0.8484430389109481	d__Bacteria; p__ Verrucomicrobiota; c__ Verrucomicrobiae; o__ Verrucomicrobiales; f__ Akkermansiaceae; g__ Akkermansia; s__ Akkermansia muciniphila
G001188545	2350901	2856458	0.8230126261264825	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Pseudomonadales; f__ Moraxellaceae; g__ Moraxella_A; s__ Moraxella_A cinereus
G000786655	2344373	3067361	0.7642964098454665	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Actinomycetales; f__ Micrococcaceae; g__ Kocuria; s__ Kocuria marina_A
G000159115	2337371	2437926	0.9587538752201666	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Mycobacteriales; f__ Mycobacteriaceae; g__ Corynebacterium; s__ Corynebacterium accolens
G000934225	2326212	2339868	0.9941637733410603	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Staphylococcales; f__ Staphylococcaceae; g__ Staphylococcus; s__ Staphylococcus epidermidis
G001553955	2321906	2649217	0.8764499095393091	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Pseudomonadales; f__ Moraxellaceae; g__ Moraxella_A; s__ Moraxella_A osloensis
G000466165	2310943	2367455	0.9761296413237	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Actinomycetales; f__ Actinomycetaceae; g__ Peptidiphaga; s__ Peptidiphaga sp000466165
G001054195	2309325	2356537	0.9799655171974809	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Mycobacteriales; f__ Mycobacteriaceae; g__ Corynebacterium; s__ Corynebacterium kefirresidentii
G000367205	2295565	2526138	0.9087250973620602	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Propionibacteriales; f__ Propionibacteriaceae; g__ Cutibacterium; s__ Cutibacterium avidum
G900539055	2284557	2748633	0.8311611626579467	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Lachnospirales; f__ Lachnospiraceae; g__ CAG-127; s__ CAG-127 sp900319515
G000023205	2284455	2501097	0.9133812083257866	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Actinomycetales; f__ Micrococcaceae; g__ Micrococcus; s__ Micrococcus luteus
G000143825	2276615	2349953	0.9687917162598572	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Mycobacteriales; f__ Mycobacteriaceae; g__ Corynebacterium; s__ Corynebacterium genitalium_A
G000160655	2267730	2642994	0.8580155687073069	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Cardiobacteriales; f__ Cardiobacteriaceae; g__ Cardiobacterium; s__ Cardiobacterium hominis
G001639025	2266551	2346075	0.9661033854416419	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Mycobacteriales; f__ Mycobacteriaceae; g__ Corynebacterium; s__ Corynebacterium afermentans
G000432475	2257289	2745079	0.8223038389787689	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Lachnospirales; f__ Lachnospiraceae; g__ CAG-127; s__ CAG-127 sp900319515
G000615525	2249268	6521371	0.3449072288633786	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Pseudomonadales; f__ Pseudomonadaceae; g__ Pseudomonas; s__ Pseudomonas aeruginosa
G000014205	2247116	2388435	0.9408319673761271	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Lactobacillales; f__ Streptococcaceae; g__ Streptococcus; s__ Streptococcus sanguinis_H
G011959565	2245627	2665207	0.8425713274803796	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Bacteroidales; f__ Muribaculaceae; g__ CAG-873; s__ CAG-873 sp011959565
G000747315	2237346	2328298	0.9609362719033389	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Mycobacteriales; f__ Mycobacteriaceae; g__ Corynebacterium; s__ Corynebacterium mucifaciens
G000154225	2235150	2393978	0.933655196497211	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Actinomycetales; f__ Actinomycetaceae; g__ Pauljensenia; s__ Pauljensenia odontolytica_A
G001262035	2230359	2414427	0.9237632779951517	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Enterobacterales; f__ Pasteurellaceae; g__ Aggregatibacter; s__ Aggregatibacter aphrophilus
G001057055	2216049	2355456	0.940815281626997	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Actinomycetales; f__ Actinomycetaceae; g__ Pauljensenia; s__ Pauljensenia sp000185285
G000183685	2201757	2268677	0.9705026321508086	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Staphylococcales; f__ Staphylococcaceae; g__ Staphylococcus; s__ Staphylococcus hominis
G009911305	2201288	4656322	0.47275252871257617	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Lachnospirales; f__ Lachnospiraceae; g__ Clostridium_Q; s__ Clostridium_Q sp009911305
G001679275	2199563	2638424	0.8336654760569189	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Pseudomonadales; f__ Moraxellaceae; g__ Moraxella_A; s__ 
G001022195	2196494	7227505	0.30390764171038276	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Enterobacterales; f__ Enterobacteriaceae; g__ Klebsiella; s__ Klebsiella michiganensis
G001940945	2191154	2438455	0.8985829141813156	d__Bacteria; p__ Verrucomicrobiota; c__ Verrucomicrobiae; o__ Verrucomicrobiales; f__ Akkermansiaceae; g__ Akkermansia; s__ Akkermansia muciniphila
G000194925	2190918	2470815	0.8867187547428682	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Burkholderiales; f__ Neisseriaceae; g__ Neisseria; s__ Neisseria bacilliformis
G001553215	2177262	2356603	0.9238985098465885	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Bacteroidales; f__ Porphyromonadaceae; g__ Porphyromonas; s__ Porphyromonas pasteri
G000009865	2155689	2697921	0.7990185776381147	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Staphylococcales; f__ Staphylococcaceae; g__ Staphylococcus; s__ 
G000011025	2146748	2264603	0.9479577656657702	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Actinomycetales; f__ Micrococcaceae; g__ Rothia; s__ Rothia sp001808955
G011959405	2143483	2427843	0.8828754577623018	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Bacteroidales; f__ Muribaculaceae; g__ UBA3263; s__ UBA3263 sp001689615
G000781475	2136699	3164821	0.6751405529728222	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Enterobacterales; f__ Enterobacteriaceae; g__ Escherichia; s__ Escherichia coli
G000818035	2133323	2256647	0.9453507792756244	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Burkholderiales; f__ Neisseriaceae; g__ Neisseria; s__ Neisseria elongata
G001678905	2124951	2392314	0.8882408412942449	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Actinomycetales; f__ Dermabacteraceae; g__ Dermabacter; s__ Dermabacter vaginalis
G001552415	2115398	2686479	0.787423985074888	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Mycobacteriales; f__ Mycobacteriaceae; g__ Corynebacterium; s__ Corynebacterium xerosis
G000463665	2115192	2135654	0.9904188599838738	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Propionibacteriales; f__ Propionibacteriaceae; g__ Cutibacterium; s__ Cutibacterium granulosum
G000466565	2108229	3577454	0.5893098835093338	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Lachnospirales; f__ Lachnospiraceae; g__ Blautia_A; s__ Blautia_A massiliensis
G000007525	2105648	2260286	0.9315847640519828	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Actinomycetales; f__ Bifidobacteriaceae; g__ Bifidobacterium; s__ Bifidobacterium longum
G000173655	2102882	2514852	0.836185191017205	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Mycobacteriales; f__ Mycobacteriaceae; g__ Corynebacterium; s__ Corynebacterium amycolatum_A
G000765235	2100983	2732304	0.7689418893358865	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Oscillospirales; f__ Oscillospiraceae; g__ ER4; s__ ER4 sp000765235
G001314305	2100024	4138297	0.507460919310528	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Xanthomonadales; f__ Xanthomonadaceae; g__ Stenotrophomonas; s__ Stenotrophomonas acidaminiphila
G000173675	2096203	2999125	0.6989381903055057	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ Capnocytophaga; s__ Capnocytophaga sputigena
G000186165	2084484	2169557	0.9607878474730095	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Burkholderiales; f__ Neisseriaceae; g__ Neisseria; s__ Neisseria sp000186165
G900104605	2081170	2390441	0.8706217806672493	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Bacteroidales; f__ Rikenellaceae; g__ Tidjanibacter; s__ Tidjanibacter inops_A
G000205025	2071533	2833536	0.7310770006098387	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Burkholderiales; f__ Burkholderiaceae; g__ Parasutterella; s__ Parasutterella excrementihominis
G001518815	2069712	4834356	0.4281256903711684	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Pseudomonadales; f__ Pseudomonadaceae; g__ Pseudomonas_B; s__ Pseudomonas_B oryzihabitans_E
G000779535	2068312	2953393	0.7003172283539644	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Enterobacterales; f__ Enterobacteriaceae; g__ Escherichia; s__ Escherichia coli
G000296405	2067811	2118385	0.9761261527059529	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Mycobacteriales; f__ Mycobacteriaceae; g__ Corynebacterium; s__ Corynebacterium otitidis
G000969835	2067656	6486877	0.31874444358972737	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Bacteroidales; f__ Tannerellaceae; g__ Parabacteroides; s__ Parabacteroides goldsteinii
G000403395	2056033	3620843	0.567832684267172	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Oscillospirales; f__ Ruminococcaceae; g__ Anaerotruncus; s__ Anaerotruncus sp000403395
G000786575	2048113	2306121	0.8881203544827007	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Bacteroidales; f__ Rikenellaceae; g__ Tidjanibacter; s__ Tidjanibacter inops_A
G000723465	2043866	2968520	0.6885134679907833	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Oscillospirales; f__ Ruminococcaceae; g__ Ruminococcus_D; s__ Ruminococcus_D bicirculans
G001262075	2037333	2925783	0.6963376983187065	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Burkholderiales; f__ Burkholderiaceae; g__ Ottowia; s__ Ottowia sp001262075
G000433955	2036256	3621077	0.5623343552208362	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Bacteroidales; f__ Tannerellaceae; g__ Parabacteroides; s__ Parabacteroides merdae
G902167945	2032264	3984251	0.5100742899982957	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Lachnospirales; f__ Lachnospiraceae; g__ Blautia_A; s__ Blautia_A massiliensis
G000378085	2028078	3509189	0.5779335339304894	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Bacteroidales; f__ Bacteroidaceae; g__ Prevotella; s__ Prevotella loescheii
G000777575	2017341	2906812	0.6940046346306538	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Enterobacterales; f__ Enterobacteriaceae; g__ Escherichia; s__ Escherichia coli
G000468015	2014851	3100987	0.6497450650389699	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Oscillospirales; f__ Ruminococcaceae; g__ Ruminococcus_C; s__ Ruminococcus_C callidus
G000785515	2010211	2188923	0.918356196175014	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Lactobacillales; f__ Streptococcaceae; g__ Streptococcus; s__ Streptococcus salivarius
G001592855	2009780	3561529	0.5643025790327694	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Pseudomonadales; f__ Moraxellaceae; g__ Acinetobacter; s__ Acinetobacter johnsonii
G000332735	2008088	2560876	0.7841410517338598	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Staphylococcales; f__ Staphylococcaceae; g__ Staphylococcus; s__ Staphylococcus warneri
G000017005	2006547	2196662	0.9134527751652279	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Lactobacillales; f__ Streptococcaceae; g__ Streptococcus; s__ Streptococcus gordonii
G000160435	2005430	2406755	0.8332505801379866	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Burkholderiales; f__ Neisseriaceae; g__ Kingella_B; s__ Kingella_B oralis
G001828765	1989045	3477391	0.5719934859209103	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Pseudomonadales; f__ Moraxellaceae; g__ Acinetobacter; s__ Acinetobacter johnsonii
G004554925	1985224	2442770	0.8126937861526055	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Oscillospirales; f__ Acutalibacteraceae; g__ UBA1417; s__ UBA1417 sp003531055
G000487995	1978851	2332668	0.8483208926431023	d__Bacteria; p__ Deferribacterota; c__ Deferribacteres; o__ Deferribacterales; f__ Mucispirillaceae; g__ Mucispirillum; s__ Mucispirillum schaedleri
G000577555	1968943	2476985	0.7948950034013125	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Mycobacteriales; f__ Mycobacteriaceae; g__ Corynebacterium; s__ Corynebacterium jeddahense
G001815935	1967150	2382038	0.8258264561690452	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Mycobacteriales; f__ Mycobacteriaceae; g__ Corynebacterium; s__ Corynebacterium sp001815935
G000430525	1961508	2801866	0.7000720234300998	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Bacteroidales; f__ Bacteroidaceae; g__ Prevotella; s__ Prevotella corporis
G000169035	1958027	2440349	0.8023553188498859	d__Bacteria; p__ Actinobacteriota; c__ Coriobacteriia; o__ Coriobacteriales; f__ Coriobacteriaceae; g__ Collinsella; s__ Collinsella aerofaciens
G002027585	1957932	2351167	0.8327490135749609	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Pseudomonadales; f__ Moraxellaceae; g__ Moraxella_A; s__ Moraxella_A atlantae
G000024945	1956370	2132142	0.9175608378804039	d__Bacteria; p__ Firmicutes_C; c__ Negativicutes; o__ Veillonellales; f__ Veillonellaceae; g__ Veillonella; s__ Veillonella parvula
G001262055	1953920	2049088	0.9535559234156854	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Actinomycetales; f__ Actinomycetaceae; g__ Pauljensenia; s__ Pauljensenia meyeri
G000023145	1950544	2446804	0.7971803217585062	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Mycobacteriales; f__ Mycobacteriaceae; g__ Corynebacterium; s__ Corynebacterium kroppenstedtii
G000805675	1937915	2664141	0.727407070421573	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Mycobacteriales; f__ Mycobacteriaceae; g__ Corynebacterium; s__ Corynebacterium minutissimum
G000261285	1932593	2102252	0.9192965448480962	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Enterobacterales; f__ Pasteurellaceae; g__ Haemophilus_D; s__ Haemophilus_D parainfluenzae
G000259485	1921795	2109154	0.9111686486619753	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Enterobacterales; f__ Pasteurellaceae; g__ Haemophilus_D; s__ Haemophilus_D parainfluenzae
G009774865	1915469	2061673	0.9290847772658418	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Bacteroidales; f__ Rikenellaceae; g__ Alistipes; s__ Alistipes sp002362235
G001746855	1904447	2141493	0.8893080668486892	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Actinomycetales; f__ Actinomycetaceae; g__ Pauljensenia; s__ Pauljensenia hongkongensis
G000425825	1890251	2110322	0.8957168621660581	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Staphylococcales; f__ Salinicoccaceae; g__ Jeotgalicoccus; s__ Jeotgalicoccus marinus
G001688705	1889139	3802844	0.4967700489423179	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Oscillospirales; f__ Acutalibacteraceae; g__ Acutalibacter; s__ Acutalibacter muris
G001055885	1884090	1997616	0.9431692577552443	d__Bacteria; p__ Proteobacteria; c__ Gammaproteobacteria; o__ Enterobacterales; f__ Pasteurellaceae; g__ Haemophilus_D; s__ Haemophilus_D parainfluenzae_K
G000006865	1866670	2365589	0.7890931180352969	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Lactobacillales; f__ Streptococcaceae; g__ Lactococcus; s__ Lactococcus lactis
G000155875	1864686	3242455	0.5750846195244036	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Lachnospirales; f__ Lachnospiraceae; g__ Bariatricus; s__ Bariatricus comes
G900604955	1863150	1867701	0.997563314470571	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Actinomycetales; f__ Actinomycetaceae; g__ Neoactinobaculum; s__ Neoactinobaculum massilliense
G902363025	1854846	3400230	0.5455060392973416	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Lachnospirales; f__ Lachnospiraceae; g__ Copromonas; s__ Copromonas sp000435795
G000338055	1848290	3258286	0.56725836835686	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Actinomycetales; f__ Dermabacteraceae; g__ Brachybacterium; s__ Brachybacterium muris
G001705425	1844055	6304057	0.2925187700555372	d__Bacteria; p__ Proteobacteria; c__ Alphaproteobacteria; o__ Rhizobiales; f__ Rhizobiaceae; g__ Mesorhizobium; s__ Mesorhizobium terrae
G900545585	1841930	2208392	0.834059351781749	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Oscillospirales; f__ Oscillospiraceae; g__ CAG-83; s__ CAG-83 sp900545585
G003435925	1839302	3638192	0.5055538575204387	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Lachnospirales; f__ Lachnospiraceae; g__ Acetatifactor; s__ Acetatifactor sp900066565
G001586215	1839249	2737971	0.671756201946624	d__Bacteria; p__ Actinobacteriota; c__ Actinomycetia; o__ Mycobacteriales; f__ Mycobacteriaceae; g__ Corynebacterium; s__ Corynebacterium simulans
G001405375	1836326	2235637	0.8213882665209066	d__Bacteria; p__ Actinobacteriota; c__ Coriobacteriia; o__ Coriobacteriales; f__ Coriobacteriaceae; g__ Collinsella; s__ Collinsella aerofaciens_F
G001688625	1836309	3818478	0.4809007672690533	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Oscillospirales; f__ Oscillospiraceae; g__ Flavonifractor; s__ Flavonifractor plautii
G000160555	1830536	2055393	0.8906014567530395	d__Bacteria; p__ Firmicutes_C; c__ Negativicutes; o__ Selenomonadales; f__ Selenomonadaceae; g__ Centipeda; s__ Centipeda noxia
G011959465	1826415	5071114	0.3601605091110158	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Lachnospirales; f__ Lachnospiraceae; g__ Merdisoma; s__ Merdisoma sp011959465
G000469445	1817750	3597075	0.5053411452360599	d__Bacteria; p__ Firmicutes_A; c__ Clostridia; o__ Oscillospirales; f__ Oscillospiraceae; g__ Dysosmobacter; s__ Dysosmobacter welbionis
G900095835	1817196	2771706	0.655623648395609	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Bacteroidales; f__ Bacteroidaceae; g__ Alloprevotella; s__ Alloprevotella sp900095835
G000027165	1815447	2146611	0.8457270553444476	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Lactobacillales; f__ Streptococcaceae; g__ Streptococcus; s__ Streptococcus mitis_AR
G000213295	1805442	2539578	0.7109220508289172	d__Bacteria; p__ Bacteroidota; c__ Bacteroidia; o__ Flavobacteriales; f__ Flavobacteriaceae; g__ Capnocytophaga; s__ Capnocytophaga leadbetteri
G000011985	1805119	1993560	0.905475129918337	d__Bacteria; p__ Firmicutes; c__ Bacilli; o__ Lactobacillales; f__ Lactobacillaceae; g__ Lactobacillus; s__ Lactobacillus acidophilus
