Feature ID	Counts	log_counts	Taxon
g__Finegoldia	59889.0	4.77734706148782	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Finegoldia; s__Finegoldia magna_H
g__Methylobacterium	13917.0	4.143545627238422	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Beijerinckiaceae; g__Methylobacterium; s__
g__UBA2475	55.0	1.7403626894942439	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767; f__B-17BO; g__UBA2475; s__UBA2475 sp002319075
g__Lawsonella	420422.0	5.623685433875264	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Lawsonella; s__Lawsonella clevelandensis
g__Cutibacterium	6240.0	3.795184589682424	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__Cutibacterium acnes
g__Staphylococcus	2144628.0	6.331351971785044	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__
g__Veillonella_A	108162.0	5.0340747091165445	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella_A; s__
g__Halomonas_C_640989	2038.0	3.3092041796704077	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_641030; f__Halomonadaceae_641030; g__Halomonas_C_640989; s__
g__Devosia_A_501803	144.0	2.1583624920952498	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_502138; f__Devosiaceae; g__Devosia_A_501803; s__
c__UBA4151; o__UBA4151; f__UBA4151; g__CACGMS01	5.0	0.6989700043360189	d__Bacteria; p__Myxococcota_A_473307; c__UBA4151; o__UBA4151; f__UBA4151; g__CACGMS01; s__
f__Pedosphaeraceae; g__Pedosphaera	105.0	2.0211892990699383	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaera; s__Pedosphaera parvula
g__VFJQ01	150.0	2.1760912590556813	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__VFJQ01; s__VFJQ01 sp009885995
g__VBDM01	6.0	0.7781512503836436	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597433; f__SG8-39; g__VBDM01; s__VBDM01 sp005881575
g__Bythopirellula	123.0	2.089905111439398	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae; g__Bythopirellula; s__
g__Lacipirellula	5.0	0.6989700043360189	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae; g__Lacipirellula; s__
g__UBA721	2.0	0.3010299956639812	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__UBA721; s__UBA721 sp012965455
g__DSXL01	52.0	1.7160033436347992	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Thermoguttaceae; g__DSXL01; s__DSXL01 sp011367845
g__Acetobacterium	95.0	1.9777236052888478	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Eubacteriales_258471; f__Eubacteriaceae_258449; g__Acetobacterium; s__
f__OLB10; g__OLB10	4.0	0.6020599913279624	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767-A; f__OLB10; g__OLB10; s__OLB10 sp001567275
f__JACDCH01; g__VFJN01	396.0	2.597695185925512	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia_401430; o__Acidimicrobiales; f__JACDCH01; g__VFJN01; s__VFJN01 sp009694375
g__Neorhizobium	294.0	2.4683473304121573	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_500279; f__Rhizobiaceae_A_500279; g__Neorhizobium; s__Neorhizobium galegae_500181
g__Phenylobacterium	208.0	2.3180633349627615	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__Phenylobacterium koreense
g__Agrobacterium	85868.0	4.93383134761889	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_500471; f__Rhizobiaceae_A_500471; g__Agrobacterium; s__Agrobacterium nepotum
g__Hyphomicrobium_A	3355.0	3.525692524505011	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504721; f__Hyphomicrobiaceae; g__Hyphomicrobium_A; s__Hyphomicrobium_A denitrificans_496618
g__Devosia_A_502124	883.0	2.9459607035775686	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_502138; f__Devosiaceae; g__Devosia_A_502124; s__
g__Bosea	182.0	2.2600713879850747	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Beijerinckiaceae; g__Bosea; s__
g__Pseudohongiella	358.0	2.5538830266438746	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650612; f__Pseudohongiellaceae; g__Pseudohongiella; s__Pseudohongiella sp004535785
g__Pseudomonas_F	278.0	2.444044795918076	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_F; s__Pseudomonas_F resinovorans_A
g__Dyella_B	3.0	0.47712125471966244	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_613062; f__Rhodanobacteraceae_613062; g__Dyella_B; s__
g__Nitrospira_F_437423	57.0	1.7558748556724915	d__Bacteria; p__Nitrospirota_A_437815; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira_F_437423; s__
c__SZUA-567; o__SZUA-567; f__SZUA-567; g__SZUA-421	14.0	1.146128035678238	d__Bacteria; p__Planctomycetota; c__SZUA-567; o__SZUA-567; f__SZUA-567; g__SZUA-421; s__
g__Alloprevotella	61804.0	4.791016583854361	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Alloprevotella; s__
g__Porphyromonas_A_859424	2695.0	3.4305587695227575	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas_A_859424; s__Porphyromonas_A_859424 endodontalis
g__Porphyromonas_A_859426	4435.0	3.646893624167745	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas_A_859426; s__Porphyromonas_A_859426 sp001808555
g__Mucilaginibacter_A	175.0	2.2430380486862944	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter_A; s__Mucilaginibacter_A terrae
g__Porphyromonas_A_859423	12011.0	4.079579166970131	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas_A_859423; s__Porphyromonas_A_859423 pasteri
g__Sphingomonas_L_486704	68628.0	4.836501342594297	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas_L_486704; s__Sphingomonas_L_486704 aerophila
g__Sphingorhabdus_B_483718	12.0	1.0791812460476249	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingorhabdus_B_483718; s__Sphingorhabdus_B_483718 planktonica
g__Novosphingobium_485351	1970.0	3.294466226161593	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium_485351; s__
g__Alteraurantiacibacter	13.0	1.1139433523068367	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Alteraurantiacibacter; s__
g__Paracoccus	8733.0	3.941163460158473	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__Paracoccus cavernae
g__Sphingomicrobium_483265	398.0	2.5998830720736876	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomicrobium_483265; s__
g__Novosphingobium_485350	759.0	2.88024177589548	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium_485350; s__
g__Desulfovibrio_R_446353	534.0	2.727541257028556	d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio_R_446353; s__Desulfovibrio_R_446353 faecigallinarum
g__Aggregatibacter_736122	47114.0	4.673149977602316	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Pasteurellaceae; g__Aggregatibacter_736122; s__
g__Campylobacter_A	8762.0	3.9426032488421567	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_A; s__
g__Niastella	83.0	1.919078092376074	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Niastella; s__
g__Planobacterium	10459.0	4.019490162997508	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Weeksellaceae; g__Planobacterium; s__Planobacterium taklimakanense
g__Hymenobacter_910554	386.0	2.586587304671755	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter_910554; s__
g__UBA11358	3.0	0.47712125471966244	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__UBA11358; g__UBA11358; s__
f__SG-bin7; g__SG-bin7	47.0	1.6720978579357175	d__Bacteria; p__Bdellovibrionota_E; c__Bdellovibrionia_A_473294; o__Bdellovibrionales; f__SG-bin7; g__SG-bin7; s__SG-bin7 sp002083485
g__OLB9	157.0	2.1958996524092336	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__OLB9; s__OLB9 sp001567255
g__Flavisolibacter_B	61.0	1.7853298350107671	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Flavisolibacter_B; s__Flavisolibacter_B nicotianae
g__GMQP-bins7; s__GMQP-bins7 sp004366385	39.0	1.591064607026499	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__GMQP-bins7; s__GMQP-bins7 sp004366385
f__SCN-69-37; g__SCN-69-37	40.0	1.6020599913279623	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__SCN-69-37; g__SCN-69-37; s__
g__Treponema_D	867.0	2.9380190974762104	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Treponematales; f__Treponemataceae; g__Treponema_D; s__
g__Treponema_B_986141	334.0	2.5237464668115646	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Treponematales; f__Treponemataceae; g__Treponema_B_986141; s__Treponema_B_986141 denticola
g__Fenollaria; s__Fenollaria massiliensis	7064.0	3.8490506905695123	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Fenollaria; s__Fenollaria massiliensis
g__Treponema_B_986142	721.0	2.857935264719429	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Treponematales; f__Treponemataceae; g__Treponema_B_986142; s__Treponema_B_986142 vincentii
g__Treponema_C	225.0	2.3521825181113627	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Treponematales; f__Treponemataceae; g__Treponema_C; s__Treponema_C maltophilum
g__JC658; s__JC658 sp011634775	42.0	1.6232492903979006	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__JC658; s__JC658 sp011634775
g__Fuerstia	25.0	1.3979400086720377	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Fuerstia; s__
c__Sericytochromatia; o__UBA7694; f__UBA7694; g__GCA-2770975	75.0	1.8750612633917	d__Bacteria; p__Cyanobacteria; c__Sericytochromatia; o__UBA7694; f__UBA7694; g__GCA-2770975; s__
g__UBA3006	4.0	0.6020599913279624	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia_401430; o__Acidimicrobiales; f__Ilumatobacteraceae; g__UBA3006; s__
f__Bin106; g__Bin106	30.0	1.4771212547196624	d__Bacteria; p__Bdellovibrionota_E; c__Oligoflexia; o__Oligoflexales; f__Bin106; g__Bin106; s__
g__WHSN01	12.0	1.0791812460476249	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__WHSN01; s__
g__Onthomonas	113.0	2.0530784434834195	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Onthomonas; s__
f__SZUA-35; g__CADEDH01	72.0	1.8573324964312685	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia_401430; o__Acidimicrobiales; f__SZUA-35; g__CADEDH01; s__CADEDH01 sp902826025
g__CAG-1427	694.0	2.841359470454855	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__CAG-1427; s__CAG-1427 sp000435475
g__Caproiciproducens	32.0	1.505149978319906	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Caproiciproducens; s__
g__UBA5905	318.0	2.5024271199844326	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__UBA5905; s__
f__Bog-793; g__Fen-455	7.0	0.8450980400142568	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia_401430; o__Acidimicrobiales; f__Bog-793; g__Fen-455; s__Fen-455 sp003140595
g__Alcanivorax_A	9.0	0.9542425094393249	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660905; f__Alcanivoracaceae; g__Alcanivorax_A; s__Alcanivorax_A indicus
g__Paeniglutamicibacter	370.0	2.568201724066995	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Paeniglutamicibacter; s__Paeniglutamicibacter psychrophenolicus
g__Brachybacterium	4322.0	3.6356847625472226	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium; s__
g__Streptomyces_G_399870	153.0	2.184691430817599	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Streptomycetales_400645; f__Streptomycetaceae_400641; g__Streptomyces_G_399870; s__Streptomyces_G_399870 diastaticus
f__Frankiaceae; g__Frankia	3.0	0.47712125471966244	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Frankiaceae; g__Frankia; s__
g__Jatrophihabitans_372606	26.0	1.414973347970818	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Jatrophihabitantaceae; g__Jatrophihabitans_372606; s__Jatrophihabitans fulvus
f__Demequinaceae; g__Demequina	36.0	1.5563025007672873	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Demequinaceae; g__Demequina; s__
g__Actinomyces	67170.0	4.8271753482986925	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces israelii
g__Rothia	80973.0	4.908340229918514	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__Rothia sp001808955
g__Peptidiphaga	8051.0	3.905849826642319	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Peptidiphaga; s__Peptidiphaga sp000466165
g__Varibaculum	4213.0	3.6245914591268478	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum; s__Varibaculum cambriense_A
g__Borkfalkia	234.0	2.369215857410143	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__Borkfalkiaceae; g__Borkfalkia; s__
g__Copromorpha	645.0	2.8095597146352675	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__Copromorpha; s__Copromorpha sp900066305
g__Mogibacterium	1801.0	3.2555137128195333	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__Mogibacterium; s__Mogibacterium diversum
g__Laceyella	4.0	0.6020599913279624	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Thermoactinomycetales_367745; f__Thermoactinomycetaceae; g__Laceyella; s__Laceyella sacchari_367686
g__Lancefieldella	6537.0	3.815378484965918	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Lancefieldella; s__Lancefieldella sp000411555
g__Lachnoanaerobaculum	8874.0	3.948119424380536	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoanaerobaculum; s__Lachnoanaerobaculum sp000209465
g__Oribacterium	5239.0	3.719248398447946	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Oribacterium; s__Oribacterium sinus
f__Solirubrobacteraceae_405336; g__F1-60-MAGs163	380.0	2.57978359661681	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae_405336; g__F1-60-MAGs163; s__
f__SKKL01; g__Actinomarinicola	93.0	1.968482948553935	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia_401430; o__Acidimicrobiales; f__SKKL01; g__Actinomarinicola; s__Actinomarinicola tropica
o__UBA5794; f__UBA5794; g__SZUA-442	44.0	1.6434526764861874	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia_402965; o__UBA5794; f__UBA5794; g__SZUA-442; s__SZUA-442 sp003235475
c__UBA890; o__UBA890; f__WLXD01; g__WLXD01	11.0	1.0413926851582251	d__Bacteria; p__Acidobacteriota; c__UBA890; o__UBA890; f__WLXD01; g__WLXD01; s__
o__Thermobaculales; f__Thermobaculaceae; g__Thermobaculum; s__Thermobaculum terrenum	15.0	1.1760912590556813	d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermobaculales; f__Thermobaculaceae; g__Thermobaculum; s__Thermobaculum terrenum
g__Peptoniphilus_C	3588.0	3.5548524343720547	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Peptoniphilus_C; s__Peptoniphilus_C nemausensis
g__Geobacillus	1212.0	3.0835026198302673	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_306089; f__Anoxybacillaceae; g__Geobacillus; s__Geobacillus thermodenitrificans
g__Saccharococcus_294480	1694.0	3.228913405994688	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_306089; f__Anoxybacillaceae; g__Saccharococcus_294480; s__
g__Solirubrobacter	140.0	2.146128035678238	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae_405341; g__Solirubrobacter; s__
f__Solirubrobacteraceae_405335; g__Patulibacter	39.0	1.591064607026499	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae_405335; g__Patulibacter; s__
g__Brevibacterium	37023.0	4.568471607033241	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium; s__Brevibacterium ihuae
g__Burkholderia	36955.0	4.567673206614556	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_580492; g__Burkholderia; s__
g__Massilia	6113.0	3.78625439578978	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574758; g__Massilia; s__Massilia alkalitolerans
g__Rhodococcus_C_375578	718.0	2.8561244442423	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Rhodococcus_C_375578; s__Rhodococcus_C_375578 qingshengii_375435
g__Pseudonocardia	5630.0	3.7505083948513462	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Pseudonocardia; s__Pseudonocardia antimicrobica
g__Nocardioides_A_392796	623.0	2.7944880466591697	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_A_392796; s__
f__WYBJ01; g__WYBJ01	4.0	0.6020599913279624	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__WYBJ01; g__WYBJ01; s__WYBJ01 sp009377585
g__Neisseria_563205	236691.0	5.374181744516966	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Neisseria_563205; s__
g__Lampropedia	2.0	0.3010299956639812	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Lampropedia; s__Lampropedia hyalina
g__Aquabacterium_B_592457	3450.0	3.537819095073274	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Aquabacterium_B_592457; s__Aquabacterium_B_592457 parvum
g__Nitrosomonas	14.0	1.146128035678238	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Nitrosomonadaceae; g__Nitrosomonas; s__Nitrosomonas halophila
g__PFJX01	28.0	1.4471580313422192	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Thiobacillaceae; g__PFJX01; s__PFJX01 sp002281555
g__Dietzia	7314.0	3.8641549560020256	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Dietzia; s__Dietzia cinnamea
g__Actinomycetospora	73.0	1.863322860120456	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Actinomycetospora; s__
g__Thermocrispum	26.0	1.414973347970818	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Thermocrispum; s__
g__Piscicoccus; s__Piscicoccus intestinalis	26.0	1.414973347970818	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae_390796; g__Piscicoccus; s__Piscicoccus intestinalis
